Unnamed: 0,videoId,commentId,textOriginal,likeCount,publishedAt,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
123377,3sfQehgUUFQ,UgweK9JWjtCcTeCoR3B4AaABAg,"And to think, it only took three years and a jump from cable to streaming to get this show to FINALLY see the light of day.",2617,2020-06-18T20:46:04Z,160272,Positive,4,1489,2022-12-12T15:51:24.060213Z,2022-12-12T15:51:24.060213Z,9.035
123377,3sfQehgUUFQ,UgweK9JWjtCcTeCoR3B4AaABAg,"And to think, it only took three years and a jump from cable to streaming to get this show to FINALLY see the light of day.",2617,2020-06-18T20:46:04Z,160272,Neutral,2,1488,2022-12-12T15:51:22.103358Z,2022-12-12T15:51:22.103358Z,6.34
24957,vM-Bja2Gy04,UgyNvng-zulMxNw1sXt4AaABAg,Let's stand together and show WB that Henry Cavill is the only Superman! #HenryCavillSuperman,2620,2021-02-27T12:55:14Z,61852,Neutral,3,1487,2022-12-12T15:51:18.219976Z,2022-12-12T15:51:18.219976Z,5.768
24957,vM-Bja2Gy04,UgyNvng-zulMxNw1sXt4AaABAg,Let's stand together and show WB that Henry Cavill is the only Superman! #HenryCavillSuperman,2620,2021-02-27T12:55:14Z,61852,Positive,4,1485,2022-12-12T15:51:13.766753Z,2022-12-12T15:51:13.766753Z,2.965
106412,xFE8ASwxmpA,UgwZyw09FPNX8b3SiH94AaABAg,"I love the fact that this show isn't queerbaiting, it's straightbaiting",2631,2022-04-13T06:55:42Z,143307,Positive,2,1486,2022-12-12T15:51:14.766513Z,2022-12-12T15:51:14.766513Z,10.391
106412,xFE8ASwxmpA,UgwZyw09FPNX8b3SiH94AaABAg,"I love the fact that this show isn't queerbaiting, it's straightbaiting",2631,2022-04-13T06:55:42Z,143307,Positive,3,1484,2022-12-12T15:51:11.295166Z,2022-12-12T15:51:11.295166Z,3.674
106412,xFE8ASwxmpA,UgwZyw09FPNX8b3SiH94AaABAg,"I love the fact that this show isn't queerbaiting, it's straightbaiting",2631,2022-04-13T06:55:42Z,143307,Positive,4,1483,2022-12-12T15:51:09.619544Z,2022-12-12T15:51:09.619544Z,4.657
22727,SwAF6sYb94s,UgwUSAOVUB2ZQ2siChV4AaABAg,Does this documentary also include a segment on his love for Gain Of Function research?,2647,2021-10-04T23:19:25Z,33937,Neutral,3,1482,2022-12-12T15:51:06.551978Z,2022-12-12T15:51:06.551978Z,3.352
22727,SwAF6sYb94s,UgwUSAOVUB2ZQ2siChV4AaABAg,Does this documentary also include a segment on his love for Gain Of Function research?,2647,2021-10-04T23:19:25Z,33937,Neutral,4,1481,2022-12-12T15:51:03.356639Z,2022-12-12T15:51:03.356639Z,4.06
2079,DotnJ7tTA34,Ugyjd7rTXxGESt4o0vh4AaABAg,The one thing I like about this is.........the ENDING of the series is already written out so we won't have to deal with a rushed ending.  I hope to see Game of Thrones levels of seasons 1-4 from this show.,2648,2022-07-31T22:42:13Z,38974,Positive,2,1480,2022-12-12T15:51:02.302645Z,2022-12-12T15:51:02.303645Z,6.444
2079,DotnJ7tTA34,Ugyjd7rTXxGESt4o0vh4AaABAg,The one thing I like about this is.........the ENDING of the series is already written out so we won't have to deal with a rushed ending.  I hope to see Game of Thrones levels of seasons 1-4 from this show.,2648,2022-07-31T22:42:13Z,38974,Positive,3,1479,2022-12-12T15:51:01.819731Z,2022-12-12T15:51:01.819731Z,6.627
2079,DotnJ7tTA34,Ugyjd7rTXxGESt4o0vh4AaABAg,The one thing I like about this is.........the ENDING of the series is already written out so we won't have to deal with a rushed ending.  I hope to see Game of Thrones levels of seasons 1-4 from this show.,2648,2022-07-31T22:42:13Z,38974,Positive,4,1478,2022-12-12T15:50:58.033467Z,2022-12-12T15:50:58.033467Z,6.813
22811,SwAF6sYb94s,UgxY04piKotv9-uMxoV4AaABAg,This documentary is supposed to be 15 minutes…but it ends up being 2 years…🤣,2692,2021-10-04T22:14:33Z,34021,Neutral,2,1477,2022-12-12T15:50:54.133426Z,2022-12-12T15:50:54.133426Z,4.772
22811,SwAF6sYb94s,UgxY04piKotv9-uMxoV4AaABAg,This documentary is supposed to be 15 minutes…but it ends up being 2 years…🤣,2692,2021-10-04T22:14:33Z,34021,Neutral,3,1476,2022-12-12T15:50:53.791275Z,2022-12-12T15:50:53.791275Z,8.923
22811,SwAF6sYb94s,UgxY04piKotv9-uMxoV4AaABAg,This documentary is supposed to be 15 minutes…but it ends up being 2 years…🤣,2692,2021-10-04T22:14:33Z,34021,Neutral,4,1475,2022-12-12T15:50:50.163863Z,2022-12-12T15:50:50.163863Z,4.362
22861,SwAF6sYb94s,UgyC_5ZXcTJ36rUAggN4AaABAg,Disney just got ratio’d HARD,2705,2021-10-04T19:27:33Z,34071,Neutral,2,1474,2022-12-12T15:50:48.351617Z,2022-12-12T15:50:48.351617Z,13.509
22861,SwAF6sYb94s,UgyC_5ZXcTJ36rUAggN4AaABAg,Disney just got ratio’d HARD,2705,2021-10-04T19:27:33Z,34071,Neutral,4,1471,2022-12-12T15:50:40.887273Z,2022-12-12T15:50:40.887273Z,5.189
22861,SwAF6sYb94s,UgyC_5ZXcTJ36rUAggN4AaABAg,Disney just got ratio’d HARD,2705,2021-10-04T19:27:33Z,34071,Neutral,3,1470,2022-12-12T15:50:39.965478Z,2022-12-12T15:50:39.965478Z,7.77
19135,vM-Bja2Gy04,UgyfKeLYlvp0v-Ce_S14AaABAg,"One of those rare moments where movie is as good as the trailer.
Best believe if WB doesn't #Restorethesnyderverse it'll be atleast 2026 for the next Justice league movie.",2702,2021-04-11T20:21:19Z,56030,Positive,4,1473,2022-12-12T15:50:44.719345Z,2022-12-12T15:50:44.719345Z,2.727
19135,vM-Bja2Gy04,UgyfKeLYlvp0v-Ce_S14AaABAg,"One of those rare moments where movie is as good as the trailer.
Best believe if WB doesn't #Restorethesnyderverse it'll be atleast 2026 for the next Justice league movie.",2702,2021-04-11T20:21:19Z,56030,Positive,3,1472,2022-12-12T15:50:43.797491Z,2022-12-12T15:50:43.797491Z,2.656
8017,OWEgUhWU4g4,UgxOQ2-xZY-b0QJytfd4AaABAg,the director of Five Feet Apart likes to do movies with people sick and dying.,2722,2020-11-17T14:29:57Z,19227,Negative,4,1469,2022-12-12T15:50:33.701432Z,2022-12-12T15:50:33.701432Z,13.457
8017,OWEgUhWU4g4,UgxOQ2-xZY-b0QJytfd4AaABAg,the director of Five Feet Apart likes to do movies with people sick and dying.,2722,2020-11-17T14:29:57Z,19227,Neutral,3,1466,2022-12-12T15:50:26.982065Z,2022-12-12T15:50:26.982065Z,7.396
8017,OWEgUhWU4g4,UgxOQ2-xZY-b0QJytfd4AaABAg,the director of Five Feet Apart likes to do movies with people sick and dying.,2722,2020-11-17T14:29:57Z,19227,Neutral,2,1464,2022-12-12T15:50:23.466491Z,2022-12-12T15:50:23.466491Z,3.305
69769,fFGS4zZWGoA,UgzvtNP79IIvFUoAzJ14AaABAg,The fact that Alan isn’t here to witness this reunion with the rest of the cast truly breaks my heart. The scene where Harry takes his tear in the Deathly Hallows part 2 is one of the greatest scenes in movie history. RIP the Late Great Alan Rickman,2723,2021-12-25T11:08:38Z,106664,Positive,4,1463,2022-12-12T15:50:18.740808Z,2022-12-12T15:50:18.740808Z,5.618
69769,fFGS4zZWGoA,UgzvtNP79IIvFUoAzJ14AaABAg,The fact that Alan isn’t here to witness this reunion with the rest of the cast truly breaks my heart. The scene where Harry takes his tear in the Deathly Hallows part 2 is one of the greatest scenes in movie history. RIP the Late Great Alan Rickman,2723,2021-12-25T11:08:38Z,106664,Positive,2,1462,2022-12-12T15:50:18.659199Z,2022-12-12T15:50:18.659199Z,5.527
69769,fFGS4zZWGoA,UgzvtNP79IIvFUoAzJ14AaABAg,The fact that Alan isn’t here to witness this reunion with the rest of the cast truly breaks my heart. The scene where Harry takes his tear in the Deathly Hallows part 2 is one of the greatest scenes in movie history. RIP the Late Great Alan Rickman,2723,2021-12-25T11:08:38Z,106664,Positive,3,1461,2022-12-12T15:50:17.671316Z,2022-12-12T15:50:17.671316Z,6.065
27911,vM-Bja2Gy04,Ugwe9UQa2pe0vwPZTtl4AaABAg,it doesn't feel like before !,2745,2021-02-18T00:07:52Z,64806,Neutral,4,1459,2022-12-12T15:50:11.456965Z,2022-12-12T15:50:11.456965Z,2.346
27911,vM-Bja2Gy04,Ugwe9UQa2pe0vwPZTtl4AaABAg,it doesn't feel like before !,2745,2021-02-18T00:07:52Z,64806,Neutral,3,1458,2022-12-12T15:50:10.347192Z,2022-12-12T15:50:10.347192Z,3.331
1299,3OHPCurXcTU,UgwFKo6UUX5k6_-NSgp4AaABAg,Maturity is when you realise after movies are showing toxic and abusive relationship.,2805,2021-10-01T04:56:03Z,1304,Negative,4,1457,2022-12-12T15:50:07.920721Z,2022-12-12T15:50:07.920721Z,25.255
1299,3OHPCurXcTU,UgwFKo6UUX5k6_-NSgp4AaABAg,Maturity is when you realise after movies are showing toxic and abusive relationship.,2805,2021-10-01T04:56:03Z,1304,Neutral,3,1453,2022-12-12T15:49:54.747715Z,2022-12-12T15:49:54.747715Z,10.306
1299,3OHPCurXcTU,UgwFKo6UUX5k6_-NSgp4AaABAg,Maturity is when you realise after movies are showing toxic and abusive relationship.,2805,2021-10-01T04:56:03Z,1304,Neutral,2,1452,2022-12-12T15:49:46.434191Z,2022-12-12T15:49:46.434191Z,5.834
119677,3sfQehgUUFQ,UgyTs83g6GcNN3GK5914AaABAg,"JG QUINTEL is so smart.
He made this show as an adult type so all the people who loved regular show as kids, could enjoy close enough as teens to adults",2839,2020-07-18T07:01:47Z,156572,Neutral,3,1451,2022-12-12T15:49:43.411293Z,2022-12-12T15:49:43.411293Z,3.46
119677,3sfQehgUUFQ,UgyTs83g6GcNN3GK5914AaABAg,"JG QUINTEL is so smart.
He made this show as an adult type so all the people who loved regular show as kids, could enjoy close enough as teens to adults",2839,2020-07-18T07:01:47Z,156572,Positive,4,1450,2022-12-12T15:49:41.492484Z,2022-12-12T15:49:41.492484Z,4.32
119677,3sfQehgUUFQ,UgyTs83g6GcNN3GK5914AaABAg,"JG QUINTEL is so smart.
He made this show as an adult type so all the people who loved regular show as kids, could enjoy close enough as teens to adults",2839,2020-07-18T07:01:47Z,156572,Positive,2,1449,2022-12-12T15:49:39.041639Z,2022-12-12T15:49:39.041639Z,2.63
7290,DotnJ7tTA34,UgwnbIk3JSdYT4i0dCp4AaABAg,If this show is anything like the books. Then its going to be truly epic.,2875,2022-07-20T23:18:39Z,44185,Positive,3,1448,2022-12-12T15:49:38.554542Z,2022-12-12T15:49:38.554542Z,3.027
7290,DotnJ7tTA34,UgwnbIk3JSdYT4i0dCp4AaABAg,If this show is anything like the books. Then its going to be truly epic.,2875,2022-07-20T23:18:39Z,44185,Positive,4,1447,2022-12-12T15:49:36.112524Z,2022-12-12T15:49:36.112524Z,2.456
7290,DotnJ7tTA34,UgwnbIk3JSdYT4i0dCp4AaABAg,If this show is anything like the books. Then its going to be truly epic.,2875,2022-07-20T23:18:39Z,44185,Positive,2,1446,2022-12-12T15:49:34.706212Z,2022-12-12T15:49:34.706212Z,2.215
103144,clk2ClBOGTM,UgyNfy-etO01yu-baBh4AaABAg,All the CGI in the world will never beat the make up job on Angelica Houston,2902,2020-10-02T16:53:05Z,140039,Neutral,3,1445,2022-12-12T15:49:34.217075Z,2022-12-12T15:49:34.217075Z,8.623
103144,clk2ClBOGTM,UgyNfy-etO01yu-baBh4AaABAg,All the CGI in the world will never beat the make up job on Angelica Houston,2902,2020-10-02T16:53:05Z,140039,Positive,4,1444,2022-12-12T15:49:32.245364Z,2022-12-12T15:49:32.245364Z,7.51
103144,clk2ClBOGTM,UgyNfy-etO01yu-baBh4AaABAg,All the CGI in the world will never beat the make up job on Angelica Houston,2902,2020-10-02T16:53:05Z,140039,Positive,2,1442,2022-12-12T15:49:27.941276Z,2022-12-12T15:49:27.941276Z,4.789
2859,6Of1wKwGVPo,UgyqN3Uvi6mKf9wQ7sV4AaABAg,Seeing everyone back together again is so wholesome. Love seeing Bernard again especially.,2884,2022-10-28T17:50:05Z,14069,Positive,2,1443,2022-12-12T15:49:31.223003Z,2022-12-12T15:49:31.223003Z,2.318
12137,Gtl-6RCOl84,UgznecM5MbikjMXOugZ4AaABAg,I’m so happy that Maddie is in more projects and ‘that’ film didn’t ruin her credibility.,2916,2022-01-18T18:52:30Z,49032,Positive,3,1441,2022-12-12T15:49:24.543834Z,2022-12-12T15:49:24.543834Z,13.067
12137,Gtl-6RCOl84,UgznecM5MbikjMXOugZ4AaABAg,I’m so happy that Maddie is in more projects and ‘that’ film didn’t ruin her credibility.,2916,2022-01-18T18:52:30Z,49032,Positive,4,1440,2022-12-12T15:49:23.434419Z,2022-12-12T15:49:23.434419Z,11.052
12137,Gtl-6RCOl84,UgznecM5MbikjMXOugZ4AaABAg,I’m so happy that Maddie is in more projects and ‘that’ film didn’t ruin her credibility.,2916,2022-01-18T18:52:30Z,49032,Positive,2,1439,2022-12-12T15:49:22.254450Z,2022-12-12T15:49:22.254450Z,9.065
10604,vOTDb9UqTa0,UgxGWAxKIFz_NEKL1IZ4AaABAg,"This is going to be interesting! Dancers usually don’t get the credit they deserve, so thank you Disney!",2942,2020-11-25T18:55:24Z,21814,Positive,2,1438,2022-12-12T15:49:12.196635Z,2022-12-12T15:49:12.197642Z,2.947
10604,vOTDb9UqTa0,UgxGWAxKIFz_NEKL1IZ4AaABAg,"This is going to be interesting! Dancers usually don’t get the credit they deserve, so thank you Disney!",2942,2020-11-25T18:55:24Z,21814,Positive,4,1437,2022-12-12T15:49:11.067748Z,2022-12-12T15:49:11.067748Z,3.032
10604,vOTDb9UqTa0,UgxGWAxKIFz_NEKL1IZ4AaABAg,"This is going to be interesting! Dancers usually don’t get the credit they deserve, so thank you Disney!",2942,2020-11-25T18:55:24Z,21814,Positive,3,1436,2022-12-12T15:49:10.223228Z,2022-12-12T15:49:10.223228Z,3.464
22141,SwAF6sYb94s,UgywjORUAkYdOl-zWQ94AaABAg,Glad to see Disney finally getting into the Horror genre.,2959,2021-10-06T21:03:58Z,33351,Positive,2,1435,2022-12-12T15:49:07.881907Z,2022-12-12T15:49:07.881907Z,2.156
22141,SwAF6sYb94s,UgywjORUAkYdOl-zWQ94AaABAg,Glad to see Disney finally getting into the Horror genre.,2959,2021-10-06T21:03:58Z,33351,Positive,4,1434,2022-12-12T15:49:06.910975Z,2022-12-12T15:49:06.910975Z,2.038
22141,SwAF6sYb94s,UgywjORUAkYdOl-zWQ94AaABAg,Glad to see Disney finally getting into the Horror genre.,2959,2021-10-06T21:03:58Z,33351,Positive,3,1433,2022-12-12T15:49:05.722922Z,2022-12-12T15:49:05.722922Z,2.146
100630,HzQCOcZkKJ8,UgwDsoit_i5qSNPC81F4AaABAg,"Godzilla is hurting people and we don't know why
Previous film: Destroy's his home and tries to kill him with hydrogen bomb [ Edit : oxygen destroyer]",2990,2021-01-24T18:03:48Z,137525,Neutral,2,1432,2022-12-12T15:49:04.836697Z,2022-12-12T15:49:04.836697Z,5.149
100630,HzQCOcZkKJ8,UgwDsoit_i5qSNPC81F4AaABAg,"Godzilla is hurting people and we don't know why
Previous film: Destroy's his home and tries to kill him with hydrogen bomb [ Edit : oxygen destroyer]",2990,2021-01-24T18:03:48Z,137525,Neutral,4,1431,2022-12-12T15:49:03.784964Z,2022-12-12T15:49:03.784964Z,6.15
100630,HzQCOcZkKJ8,UgwDsoit_i5qSNPC81F4AaABAg,"Godzilla is hurting people and we don't know why
Previous film: Destroy's his home and tries to kill him with hydrogen bomb [ Edit : oxygen destroyer]",2990,2021-01-24T18:03:48Z,137525,Neutral,3,1430,2022-12-12T15:49:02.563930Z,2022-12-12T15:49:02.563930Z,4.339
12151,Gtl-6RCOl84,Ugw7ubg2ckZ2-LZ_AGp4AaABAg,Love seeing Jenna Ortega get more roles.  She’s great.,2997,2022-01-18T18:25:57Z,49046,Positive,2,1429,2022-12-12T15:48:58.770353Z,2022-12-12T15:48:58.770353Z,2.079
12151,Gtl-6RCOl84,Ugw7ubg2ckZ2-LZ_AGp4AaABAg,Love seeing Jenna Ortega get more roles.  She’s great.,2997,2022-01-18T18:25:57Z,49046,Positive,3,1428,2022-12-12T15:48:56.395863Z,2022-12-12T15:48:56.395863Z,2.147
12151,Gtl-6RCOl84,Ugw7ubg2ckZ2-LZ_AGp4AaABAg,Love seeing Jenna Ortega get more roles.  She’s great.,2997,2022-01-18T18:25:57Z,49046,Positive,4,1427,2022-12-12T15:48:56.220578Z,2022-12-12T15:48:56.220578Z,1.128
12175,Gtl-6RCOl84,UgwV7bZNRa-sGA5pdLF4AaABAg,So excited for this!! Jenna Ortega is a brilliant actress!,3006,2022-01-18T17:32:51Z,49070,Positive,2,1426,2022-12-12T15:48:55.392647Z,2022-12-12T15:48:55.392647Z,3.371
12175,Gtl-6RCOl84,UgwV7bZNRa-sGA5pdLF4AaABAg,So excited for this!! Jenna Ortega is a brilliant actress!,3006,2022-01-18T17:32:51Z,49070,Positive,4,1425,2022-12-12T15:48:53.006421Z,2022-12-12T15:48:53.006421Z,1.573
12175,Gtl-6RCOl84,UgwV7bZNRa-sGA5pdLF4AaABAg,So excited for this!! Jenna Ortega is a brilliant actress!,3006,2022-01-18T17:32:51Z,49070,Positive,3,1424,2022-12-12T15:48:52.506428Z,2022-12-12T15:48:52.506428Z,3.04
58349,vM-Bja2Gy04,UgyrpRlt7gDlc_SvRPN4AaABAg,"The cinemas might be closed, but I still have my 75 inch TV, and Im going to enjoy it, very very much.",3020,2021-02-14T15:46:20Z,95244,Positive,2,1423,2022-12-12T15:48:51.107414Z,2022-12-12T15:48:51.107414Z,4.379
58349,vM-Bja2Gy04,UgyrpRlt7gDlc_SvRPN4AaABAg,"The cinemas might be closed, but I still have my 75 inch TV, and Im going to enjoy it, very very much.",3020,2021-02-14T15:46:20Z,95244,Positive,4,1422,2022-12-12T15:48:50.132199Z,2022-12-12T15:48:50.132199Z,7.052
58349,vM-Bja2Gy04,UgyrpRlt7gDlc_SvRPN4AaABAg,"The cinemas might be closed, but I still have my 75 inch TV, and Im going to enjoy it, very very much.",3020,2021-02-14T15:46:20Z,95244,Positive,3,1421,2022-12-12T15:48:48.397786Z,2022-12-12T15:48:48.397786Z,3.478
71812,fFGS4zZWGoA,UgwP7OBE3SVGMMsO7cx4AaABAg,Three words to describe this trailer: Nostalgia and memories.,3033,2021-12-23T13:28:54Z,108707,Positive,2,1420,2022-12-12T15:48:45.789092Z,2022-12-12T15:48:45.789092Z,8.616
71812,fFGS4zZWGoA,UgwP7OBE3SVGMMsO7cx4AaABAg,Three words to describe this trailer: Nostalgia and memories.,3033,2021-12-23T13:28:54Z,108707,Positive,3,1419,2022-12-12T15:48:43.789795Z,2022-12-12T15:48:43.789795Z,8.246
71812,fFGS4zZWGoA,UgwP7OBE3SVGMMsO7cx4AaABAg,Three words to describe this trailer: Nostalgia and memories.,3033,2021-12-23T13:28:54Z,108707,Positive,4,1418,2022-12-12T15:48:41.930327Z,2022-12-12T15:48:41.930327Z,5.375
122648,3sfQehgUUFQ,UgzwRFXIvg4-9E3g7BR4AaABAg,"Now wait for the parents to be like ""ITS THE SAME ANIMATION SO ITS TARGETED TO mY cHilDReN""",3036,2020-06-20T18:46:28Z,159543,Neutral,4,1416,2022-12-12T15:48:35.204618Z,2022-12-12T15:48:35.204618Z,8.429
122648,3sfQehgUUFQ,UgzwRFXIvg4-9E3g7BR4AaABAg,"Now wait for the parents to be like ""ITS THE SAME ANIMATION SO ITS TARGETED TO mY cHilDReN""",3036,2020-06-20T18:46:28Z,159543,Negative,2,1414,2022-12-12T15:48:30.880227Z,2022-12-12T15:48:30.880227Z,5.23
122648,3sfQehgUUFQ,UgzwRFXIvg4-9E3g7BR4AaABAg,"Now wait for the parents to be like ""ITS THE SAME ANIMATION SO ITS TARGETED TO mY cHilDReN""",3036,2020-06-20T18:46:28Z,159543,Neutral,3,1413,2022-12-12T15:48:29.946505Z,2022-12-12T15:48:29.946505Z,7.06
15788,oHqfe3LcOOE,UgysNk4yWZExIjFdoep4AaABAg,Omg MY UNIVERSE as their official soundtrack too apart from Cole and Lana as the leads?!?!? I'M SO IN!,3048,2022-03-10T20:53:21Z,52683,Positive,4,1412,2022-12-12T15:48:25.403147Z,2022-12-12T15:48:25.403147Z,3.315
15788,oHqfe3LcOOE,UgysNk4yWZExIjFdoep4AaABAg,Omg MY UNIVERSE as their official soundtrack too apart from Cole and Lana as the leads?!?!? I'M SO IN!,3048,2022-03-10T20:53:21Z,52683,Positive,2,1411,2022-12-12T15:48:24.501714Z,2022-12-12T15:48:24.501714Z,4.363
15788,oHqfe3LcOOE,UgysNk4yWZExIjFdoep4AaABAg,Omg MY UNIVERSE as their official soundtrack too apart from Cole and Lana as the leads?!?!? I'M SO IN!,3048,2022-03-10T20:53:21Z,52683,Positive,3,1410,2022-12-12T15:48:21.703521Z,2022-12-12T15:48:21.703521Z,2.294
68007,fFGS4zZWGoA,UgzT7IpduNDFmETnq-l4AaABAg,"I was not expecting this to be so damn emotional. Being the same age as the young cast members I feel like I grew up with the characters. It's like seeing old friends, which is kind of weird to say.",3061,2022-01-01T16:32:02Z,104902,Positive,4,1409,2022-12-12T15:48:20.734783Z,2022-12-12T15:48:20.734783Z,5.22
68007,fFGS4zZWGoA,UgzT7IpduNDFmETnq-l4AaABAg,"I was not expecting this to be so damn emotional. Being the same age as the young cast members I feel like I grew up with the characters. It's like seeing old friends, which is kind of weird to say.",3061,2022-01-01T16:32:02Z,104902,Positive,3,1407,2022-12-12T15:48:18.253206Z,2022-12-12T15:48:18.253206Z,2.728
10977,DotnJ7tTA34,Ugyq-i2vr4t2Ls9dYa94AaABAg,“Our hearts remain as one.” “Our hearts were never one.” Alicent and Rhaenyra will turn from best of friends into the most bitter of enemies the realm has ever seen💚🖤🐉⚔️🛡👑,3103,2022-07-20T17:07:19Z,47872,Positive,2,1408,2022-12-12T15:48:19.240934Z,2022-12-12T15:48:19.240934Z,6.298
10977,DotnJ7tTA34,Ugyq-i2vr4t2Ls9dYa94AaABAg,“Our hearts remain as one.” “Our hearts were never one.” Alicent and Rhaenyra will turn from best of friends into the most bitter of enemies the realm has ever seen💚🖤🐉⚔️🛡👑,3103,2022-07-20T17:07:19Z,47872,Positive,4,1406,2022-12-12T15:48:14.194296Z,2022-12-12T15:48:14.194296Z,8.296
10977,DotnJ7tTA34,Ugyq-i2vr4t2Ls9dYa94AaABAg,“Our hearts remain as one.” “Our hearts were never one.” Alicent and Rhaenyra will turn from best of friends into the most bitter of enemies the realm has ever seen💚🖤🐉⚔️🛡👑,3103,2022-07-20T17:07:19Z,47872,Positive,3,1404,2022-12-12T15:48:07.851641Z,2022-12-12T15:48:07.851641Z,5.749
89692,JIThBMSABTo,UgxbbKAGqegQEHAT-cJ4AaABAg,The fact that this trailer is actually out makes me question what is real.,3070,2021-09-09T14:00:35Z,126587,Positive,3,1405,2022-12-12T15:48:13.976983Z,2022-12-12T15:48:13.976983Z,5.053
8096,OWEgUhWU4g4,UgxELmnXIuK0eQKrnTZ4AaABAg,This is more than just a movie. It's an event in time. It's simply beautiful.,3128,2020-11-15T10:29:27Z,19306,Positive,4,1403,2022-12-12T15:48:04.880900Z,2022-12-12T15:48:04.880900Z,4.69
8096,OWEgUhWU4g4,UgxELmnXIuK0eQKrnTZ4AaABAg,This is more than just a movie. It's an event in time. It's simply beautiful.,3128,2020-11-15T10:29:27Z,19306,Positive,2,1402,2022-12-12T15:48:01.364851Z,2022-12-12T15:48:10.835239Z,7.563
8096,OWEgUhWU4g4,UgxELmnXIuK0eQKrnTZ4AaABAg,This is more than just a movie. It's an event in time. It's simply beautiful.,3128,2020-11-15T10:29:27Z,19306,Positive,3,1401,2022-12-12T15:48:00.797944Z,2022-12-12T15:48:00.797944Z,3.398
122303,3sfQehgUUFQ,UgzebKP8DGoI25MHzJ14AaABAg,"JG Quintel has reached his full power, no more child show censorship",3211,2020-06-21T03:14:18Z,159198,Neutral,4,1400,2022-12-12T15:47:58.566022Z,2022-12-12T15:47:58.566022Z,6.461
122303,3sfQehgUUFQ,UgzebKP8DGoI25MHzJ14AaABAg,"JG Quintel has reached his full power, no more child show censorship",3211,2020-06-21T03:14:18Z,159198,Positive,2,1399,2022-12-12T15:47:58.529043Z,2022-12-12T15:47:58.529043Z,5.912
122303,3sfQehgUUFQ,UgzebKP8DGoI25MHzJ14AaABAg,"JG Quintel has reached his full power, no more child show censorship",3211,2020-06-21T03:14:18Z,159198,Neutral,3,1398,2022-12-12T15:47:56.344933Z,2022-12-12T15:47:56.344933Z,5.802
14599,OaQvsFIB4Uw,Ugzt8Y241dPkg8h48lV4AaABAg,She was immensely talented and underrated. Her acting in Girl Interrupted and Sin City was beyond excellent. Such a shame she was gone in such a young age.,3252,2021-10-09T19:03:39Z,51494,Positive,2,1397,2022-12-12T15:47:51.683456Z,2022-12-12T15:47:51.684459Z,4.333
14599,OaQvsFIB4Uw,Ugzt8Y241dPkg8h48lV4AaABAg,She was immensely talented and underrated. Her acting in Girl Interrupted and Sin City was beyond excellent. Such a shame she was gone in such a young age.,3252,2021-10-09T19:03:39Z,51494,Positive,4,1396,2022-12-12T15:47:50.579271Z,2022-12-12T15:47:50.579271Z,3.712
14599,OaQvsFIB4Uw,Ugzt8Y241dPkg8h48lV4AaABAg,She was immensely talented and underrated. Her acting in Girl Interrupted and Sin City was beyond excellent. Such a shame she was gone in such a young age.,3252,2021-10-09T19:03:39Z,51494,Positive,3,1395,2022-12-12T15:47:49.401631Z,2022-12-12T15:47:49.401631Z,2.405
25493,vM-Bja2Gy04,Ugx9-5eYTQCxBEKLthN4AaABAg,"Remember, this was made for us, and for Snyder’s daughter.",3262,2021-02-24T02:40:39Z,62388,Positive,3,1393,2022-12-12T15:47:44.359417Z,2022-12-12T15:47:44.359417Z,2.426
25493,vM-Bja2Gy04,Ugx9-5eYTQCxBEKLthN4AaABAg,"Remember, this was made for us, and for Snyder’s daughter.",3262,2021-02-24T02:40:39Z,62388,Neutral,4,1392,2022-12-12T15:47:44.294716Z,2022-12-12T15:47:44.294716Z,2.421
25009,vM-Bja2Gy04,UgxBn1Xuhohwm6BrmTJ4AaABAg,People who love Henry Cavill as Superman need to support this if they want him to come back. Even if you don't like Zack Snyder movies the response to this will force WB to keep Henry Cavill as Superman.,3312,2021-02-27T03:10:37Z,61904,Positive,3,1390,2022-12-12T15:47:40.368833Z,2022-12-12T15:47:40.368833Z,7.665
25009,vM-Bja2Gy04,UgxBn1Xuhohwm6BrmTJ4AaABAg,People who love Henry Cavill as Superman need to support this if they want him to come back. Even if you don't like Zack Snyder movies the response to this will force WB to keep Henry Cavill as Superman.,3312,2021-02-27T03:10:37Z,61904,Neutral,2,1389,2022-12-12T15:47:39.322931Z,2022-12-12T15:47:39.322931Z,5.953
25009,vM-Bja2Gy04,UgxBn1Xuhohwm6BrmTJ4AaABAg,People who love Henry Cavill as Superman need to support this if they want him to come back. Even if you don't like Zack Snyder movies the response to this will force WB to keep Henry Cavill as Superman.,3312,2021-02-27T03:10:37Z,61904,Positive,4,1388,2022-12-12T15:47:36.754748Z,2022-12-12T15:47:36.754748Z,5.074
66004,WHXq62VCaCM,Ugy5hyPMMa9KiGwUOA94AaABAg,"James Gunn is so good at mixing over the top, comedy and heartfelt moments and making you care the silliest of characters. That’s honestly a massive accomplishment. Can’t wait for this show!",3327,2021-12-03T16:01:23Z,102899,Positive,2,1387,2022-12-12T15:47:31.665363Z,2022-12-12T15:47:31.665363Z,2.478
